Date,Stock_Rolling_Vol_Pct,Bond_Rolling_Vol_Pct,Strategy_Rolling_Vol_Pct,Stock_Rolling_Return_Pct,Bond_Rolling_Return_Pct,Strategy_Rolling_Return_Pct,Stock_Sharpe_Unadj,Bond_Sharpe_Unadj,Strategy_Sharpe_Unadj,Stock_Sharpe_TreasuryAdj,Bond_Sharpe_TreasuryAdj,Strategy_Sharpe_TreasuryAdj
2011-11-09,,,,,,,,,,,,
2011-11-10,,,,,,,,,,,,
2011-11-11,,,,,,,,,,,,
2011-11-14,,,,,,,,,,,,
2011-11-15,,,,,,,,,,,,
2011-11-16,,,,,,,,,,,,
2011-11-17,,,,,,,,,,,,
2011-11-18,,,,,,,,,,,,
2011-11-21,,,,,,,,,,,,
2011-11-22,,,,,,,,,,,,
2011-11-23,,,,,,,,,,,,
2011-11-25,,,,,,,,,,,,
2011-11-28,,,,,,,,,,,,
2011-11-29,,,,,,,,,,,,
2011-11-30,,,,,,,,,,,,
2011-12-01,,,,,,,,,,,,
2011-12-02,,,,,,,,,,,,
2011-12-05,,,,,,,,,,,,
2011-12-06,,,,,,,,,,,,
2011-12-07,,,,,,,,,,,,
2011-12-08,,,,,,,,,,,,
2011-12-09,,,,,,,,,,,,
2011-12-12,,,,,,,,,,,,
2011-12-13,,,,,,,,,,,,
2011-12-14,,,,,,,,,,,,
2011-12-15,,,,,,,,,,,,
2011-12-16,,,,,,,,,,,,
2011-12-19,,,,,,,,,,,,
2011-12-20,,,,,,,,,,,,
2011-12-21,,,,,,,,,,,,
2011-12-22,,,,,,,,,,,,
2011-12-23,,,,,,,,,,,,
2011-12-27,,,,,,,,,,,,
2011-12-28,,,,,,,,,,,,
2011-12-29,,,,,,,,,,,,
2011-12-30,,,,,,,,,,,,
2012-01-03,,,,,,,,,,,,
2012-01-04,,,,,,,,,,,,
2012-01-05,,,,,,,,,,,,
2012-01-06,,,,,,,,,,,,
2012-01-09,,,,,,,,,,,,
2012-01-10,,,,,,,,,,,,
2012-01-11,,,,,,,,,,,,
2012-01-12,,,,,,,,,,,,
2012-01-13,,,,,,,,,,,,
2012-01-17,,,,,,,,,,,,
2012-01-18,,,,,,,,,,,,
2012-01-19,,,,,,,,,,,,
2012-01-20,,,,,,,,,,,,
2012-01-23,,,,,,,,,,,,
2012-01-24,,,,,,,,,,,,
2012-01-25,,,,,,,,,,,,
2012-01-26,,,,,,,,,,,,
2012-01-27,,,,,,,,,,,,
2012-01-30,,,,,,,,,,,,
2012-01-31,,,,,,,,,,,,
2012-02-01,,,,,,,,,,,,
2012-02-02,,,,,,,,,,,,
2012-02-03,,,,,,,,,,,,
2012-02-06,,,,,,,,,,,,
2012-02-07,,,,,,,,,,,,
2012-02-08,,,,,,,,,,,,
2012-02-09,,,,,,,,,,,,
2012-02-10,,,,,,,,,,,,
2012-02-13,,,,,,,,,,,,
2012-02-14,,,,,,,,,,,,
2012-02-15,,,,,,,,,,,,
2012-02-16,,,,,,,,,,,,
2012-02-17,,,,,,,,,,,,
2012-02-21,,,,,,,,,,,,
2012-02-22,,,,,,,,,,,,
2012-02-23,,,,,,,,,,,,
2012-02-24,,,,,,,,,,,,
2012-02-27,,,,,,,,,,,,
2012-02-28,,,,,,,,,,,,
2012-02-29,,,,,,,,,,,,
2012-03-01,,,,,,,,,,,,
2012-03-02,,,,,,,,,,,,
2012-03-05,,,,,,,,,,,,
2012-03-06,,,,,,,,,,,,
2012-03-07,,,,,,,,,,,,
2012-03-08,,,,,,,,,,,,
2012-03-09,,,,,,,,,,,,
2012-03-12,,,,,,,,,,,,
2012-03-13,,,,,,,,,,,,
2012-03-14,,,,,,,,,,,,
2012-03-15,,,,,,,,,,,,
2012-03-16,,,,,,,,,,,,
2012-03-19,,,,,,,,,,,,
2012-03-20,,,,,,,,,,,,
2012-03-21,,,,,,,,,,,,
2012-03-22,,,,,,,,,,,,
2012-03-23,,,,,,,,,,,,
2012-03-26,,,,,,,,,,,,
2012-03-27,,,,,,,,,,,,
2012-03-28,,,,,,,,,,,,
2012-03-29,,,,,,,,,,,,
2012-03-30,,,,,,,,,,,,
2012-04-02,,,,,,,,,,,,
2012-04-03,,,,,,,,,,,,
2012-04-04,,,,,,,,,,,,
2012-04-05,,,,,,,,,,,,
2012-04-09,,,,,,,,,,,,
2012-04-10,,,,,,,,,,,,
2012-04-11,,,,,,,,,,,,
2012-04-12,,,,,,,,,,,,
2012-04-13,,,,,,,,,,,,
2012-04-16,,,,,,,,,,,,
2012-04-17,,,,,,,,,,,,
2012-04-18,,,,,,,,,,,,
2012-04-19,,,,,,,,,,,,
2012-04-20,,,,,,,,,,,,
2012-04-23,,,,,,,,,,,,
2012-04-24,,,,,,,,,,,,
2012-04-25,,,,,,,,,,,,
2012-04-26,,,,,,,,,,,,
2012-04-27,,,,,,,,,,,,
2012-04-30,,,,,,,,,,,,
2012-05-01,,,,,,,,,,,,
2012-05-02,,,,,,,,,,,,
2012-05-03,,,,,,,,,,,,
2012-05-04,,,,,,,,,,,,
2012-05-07,,,,,,,,,,,,
2012-05-08,,,,,,,,,,,,
2012-05-09,,,,,,,,,,,,
2012-05-10,,,,,,,,,,,,
2012-05-11,,,,,,,,,,,,
2012-05-14,,,,,,,,,,,,
2012-05-15,,,,,,,,,,,,
2012-05-16,,,,,,,,,,,,
2012-05-17,,,,,,,,,,,,
2012-05-18,,,,,,,,,,,,
2012-05-21,,,,,,,,,,,,
2012-05-22,,,,,,,,,,,,
2012-05-23,,,,,,,,,,,,
2012-05-24,,,,,,,,,,,,
2012-05-25,,,,,,,,,,,,
2012-05-29,,,,,,,,,,,,
2012-05-30,,,,,,,,,,,,
2012-05-31,,,,,,,,,,,,
2012-06-01,,,,,,,,,,,,
2012-06-04,,,,,,,,,,,,
2012-06-05,,,,,,,,,,,,
2012-06-06,,,,,,,,,,,,
2012-06-07,,,,,,,,,,,,
2012-06-08,,,,,,,,,,,,
2012-06-11,,,,,,,,,,,,
2012-06-12,,,,,,,,,,,,
2012-06-13,,,,,,,,,,,,
2012-06-14,,,,,,,,,,,,
2012-06-15,,,,,,,,,,,,
2012-06-18,,,,,,,,,,,,
2012-06-19,,,,,,,,,,,,
2012-06-20,,,,,,,,,,,,
2012-06-21,,,,,,,,,,,,
2012-06-22,,,,,,,,,,,,
2012-06-25,,,,,,,,,,,,
2012-06-26,,,,,,,,,,,,
2012-06-27,,,,,,,,,,,,
2012-06-28,,,,,,,,,,,,
2012-06-29,,,,,,,,,,,,
2012-07-02,,,,,,,,,,,,
2012-07-03,,,,,,,,,,,,
2012-07-05,,,,,,,,,,,,
2012-07-06,,,,,,,,,,,,
2012-07-09,,,,,,,,,,,,
2012-07-10,,,,,,,,,,,,
2012-07-11,,,,,,,,,,,,
2012-07-12,,,,,,,,,,,,
2012-07-13,,,,,,,,,,,,
2012-07-16,,,,,,,,,,,,
2012-07-17,,,,,,,,,,,,
2012-07-18,,,,,,,,,,,,
2012-07-19,,,,,,,,,,,,
2012-07-20,,,,,,,,,,,,
2012-07-23,,,,,,,,,,,,
2012-07-24,,,,,,,,,,,,
2012-07-25,,,,,,,,,,,,
2012-07-26,,,,,,,,,,,,
2012-07-27,,,,,,,,,,,,
2012-07-30,,,,,,,,,,,,
2012-07-31,,,,,,,,,,,,
2012-08-01,,,,,,,,,,,,
2012-08-02,,,,,,,,,,,,
2012-08-03,,,,,,,,,,,,
2012-08-06,,,,,,,,,,,,
2012-08-07,,,,,,,,,,,,
2012-08-08,,,,,,,,,,,,
2012-08-09,,,,,,,,,,,,
2012-08-10,,,,,,,,,,,,
2012-08-13,,,,,,,,,,,,
2012-08-14,,,,,,,,,,,,
2012-08-15,,,,,,,,,,,,
2012-08-16,,,,,,,,,,,,
2012-08-17,,,,,,,,,,,,
2012-08-20,,,,,,,,,,,,
2012-08-21,,,,,,,,,,,,
2012-08-22,,,,,,,,,,,,
2012-08-23,,,,,,,,,,,,
2012-08-24,,,,,,,,,,,,
2012-08-27,,,,,,,,,,,,
2012-08-28,,,,,,,,,,,,
2012-08-29,,,,,,,,,,,,
2012-08-30,,,,,,,,,,,,
2012-08-31,,,,,,,,,,,,
2012-09-04,,,,,,,,,,,,
2012-09-05,,,,,,,,,,,,
2012-09-06,18.574622057162944,6.7714461852410075,16.384280492937307,22.14602696304897,5.6798362705023475,16.61525681543401,1.1698873449404916,0.849644950109499,1.0198780258347593,1.1669658387492292,0.8416310234155773,1.0165659564787843
2012-09-07,18.542045538761933,6.7560763167212965,16.349131832422696,23.95432821697654,5.301301696164584,18.341678217501233,1.2509433310911102,0.7983007536409904,1.1116676261421452,1.2479974308618118,0.7902157330397416,1.1083265914765628
2012-09-10,18.35306159088392,6.73990767171033,16.357172407101945,26.547052647529256,4.839010945840849,17.07224148902271,1.3747991178484955,0.7347613611711711,1.0452224647716788,1.371803423708589,0.7266039557978118,1.0418612384124528
2012-09-11,18.343459557409652,6.735207077749516,16.354185869601526,25.99066530416543,4.964362000109057,17.751531882595508,1.3513782555275078,0.7529724119984955,1.080784460763814,1.3483604418475286,0.7447533412926555,1.077399569358526
2012-09-12,18.330338178526297,6.7472716082810775,16.351931476434387,25.35923842606438,4.758090641088231,18.47752838720542,1.3247792527485658,0.7225869889729064,1.118526954335197,1.3217397951291412,0.7143296830160847,1.1151197552453744
2012-09-13,18.343988124557733,6.752555480813285,16.42214395843917,25.57871069959137,5.000548951954009,20.291862431120755,1.3334722247722113,0.7563165507070374,1.2070488125397107,1.3304155596394451,0.7480128160608682,1.203634433209088
2012-09-14,18.274200445100842,6.7772415132490575,16.40469008123434,23.967766802513403,4.796482267119062,21.701722589050497,1.267157462952814,0.7250989981052249,1.2792450921568879,1.2640695811098526,0.7167728123497445,1.2758053092978618
2012-09-17,18.271327944908965,6.777607151813315,16.4087150919597,22.86945787943855,4.810820024409135,21.10705736598433,1.218579191113844,0.7270824075802633,1.2490955118006553,1.2154723631086677,0.7187069039431406,1.2456360164633988
2012-09-18,18.243698702427245,6.734259872826417,16.378299792470074,23.895008129487927,4.223933720790329,22.11789744868693,1.2657496469469514,0.6479336721354566,1.3019023836348793,1.2626174499941076,0.6394482767745023,1.2984134465529844
2012-09-19,18.241921095934064,6.736734048077773,16.378229391882034,24.189303273468088,4.328038045326221,22.04596790800062,1.2788732385603032,0.6625424488733087,1.2983068378019693,1.2757189829001674,0.6540012651991484,1.2947936568901717
2012-09-20,17.972112970093992,6.724203234347488,16.37487320570103,28.04171759990881,3.940783836100481,21.506910293700578,1.4654579232769693,0.6083385369159384,1.2714840195206951,1.4622342339784842,0.5997224219304602,1.267945884750119
2012-09-21,17.67605358043384,6.664441456493031,16.353371516111114,32.10848405650684,3.2041014416531732,20.3161659133394,1.6640533165649367,0.5064568299484473,1.2126734593177304,1.6607543057240353,0.4977068855207129,1.2091076201677573
2012-09-24,17.674300145630443,6.614045164183384,16.329460593545576,31.32552117818559,4.296790082730206,21.161268902856524,1.6305297671431198,0.6690703475036343,1.2571078541112322,1.6272102221113145,0.6601997344699081,1.253514922495215
2012-09-25,17.556730167214788,6.6090019006712035,16.359034127662277,26.901844431016443,5.122026906514288,20.427842422903318,1.4449226800014217,0.7888030736983804,1.2179867350663873,1.441558302918631,0.7798656484243283,1.2143760414177056
2012-09-26,17.540481896936473,6.584633435030045,16.357702063816678,24.662207867649432,6.266831399671902,20.463870962378493,1.3444890485548198,0.9560094479850584,1.2199026696107478,1.3411011938860355,0.9469847081762904,1.2162698486157555
2012-09-27,17.436950140051824,6.58887918627073,16.382138866508605,28.437530957444878,6.02177596111646,21.6162960723824,1.5226915000712213,0.9203877814705784,1.2764904096276406,1.5192664617440124,0.911323687130564,1.2728448403264665
2012-09-28,17.434826168280416,6.58887918627073,16.390704644385536,26.939315782455008,6.02177596111646,21.065335667828002,1.4554880861190769,0.9203877814705784,1.2481837645595204,1.4520444221391577,0.9112755058961591,1.2445207321167744
2012-10-01,17.2566813916389,6.562575983035453,16.381689604279686,30.26604578123495,5.551210513999649,20.52371241223534,1.6187716434628003,0.8560174263255035,1.2213881811212979,1.6152763329060063,0.8468263006456872,1.2177061762670691
2012-10-02,16.958263102559464,6.500095170114243,16.35973823844095,34.57761564505712,4.515337601862823,19.580726088610724,1.8364364297391884,0.7118662888659478,1.1747590264307293,1.8328632313478967,0.7025440809826283,1.1710551017374364
2012-10-03,16.83311214828673,6.478899150712801,16.352461212160556,32.227903069997545,5.1578952911070175,20.684745243931758,1.7440922018268923,0.808603288945697,1.2314526135883876,1.7404735781153629,0.7992015839119156,1.227727626996564
2012-10-04,16.74072908664167,6.4774560445138505,16.3592195074528,30.644381659694588,5.180879880061218,22.12197333999648,1.6807574260982132,0.8121436888799634,1.3034362322946438,1.6770974993832912,0.8026847529658605,1.299690953274238
2012-10-05,16.641268077295067,6.4549556546000835,16.34084671756611,28.13052487107772,5.438396063046702,22.94147146614447,1.5729414828708457,0.8526398075688573,1.3456815614387077,1.5692370280505477,0.843089497846608,1.3419090013743296
2012-10-08,16.623133692529972,6.4391579795573834,16.334147362937923,28.73766294074178,6.332651855205973,23.212823777503623,1.6029432204859386,0.9857631935768489,1.359676002119088,1.5992132397407595,0.9761339891382382,1.355880029962111
2012-10-09,16.328881357199307,6.351904602613484,16.328881357199307,23.309634624382536,7.244628420887844,23.309634624382536,1.3648756984490948,1.1329078518288271,1.3648756984490948,1.3610566302541367,1.1230901490527385,1.3610566302541367
2012-10-10,16.34656012688106,6.348214467039965,16.34656012688106,22.514240555654897,7.147998307074288,22.514240555654897,1.3239538591268445,1.1193259451146722,1.3239538591268447,1.3201170730497391,1.1094462766458428,1.3201170730497394
2012-10-11,16.325377340715068,6.3377353449828036,16.325377340715065,21.477694436351747,7.613313227230067,21.477694436351747,1.2733727147061873,1.18946531367984,1.2733727147061875,1.2695115044381566,1.1795192191861115,1.2695115044381569
2012-10-12,16.32954284114101,6.326862520754083,16.32954284114101,21.227837405485637,7.194560970060748,21.227837405485637,1.2604704987497422,1.1297594930436339,1.2604704987497422,1.25658961752554,1.119742993395648,1.25658961752554
2012-10-15,16.271261427435075,6.304952568687984,16.271261427435075,20.2604484409719,7.758317339333787,20.2604484409719,1.2151320012622613,1.2166856259475238,1.2151320012622613,1.2112177087650209,1.206583967634922,1.2112177087650209
2012-10-16,16.17932418379815,6.29360320034994,16.179324183798148,23.803981595980673,6.552976544811817,23.803981595980673,1.400739713216325,1.0399870723839681,1.4007397132163253,1.3967835568204174,1.0298167558238716,1.3967835568204177
2012-10-17,16.06957931734135,6.326511038999041,16.06957931734135,21.938606512436575,5.993129217878801,21.938606512436575,1.3146665542690643,0.951616093386218,1.3146665542690643,1.3106636245168986,0.9414484991533711,1.3106636245168986
2012-10-18,16.017435610120152,6.328328524105234,16.01743561012015,23.167366037324456,5.640656783401687,23.167366037324456,1.3810724196147512,0.8987128770787881,1.3810724196147515,1.3770378776461232,0.8885011733164637,1.3770378776461234
2012-10-19,16.11343897480704,6.336758512889791,16.11343897480704,20.519710743907016,6.302351710897569,20.519710743907016,1.23883469794584,0.9961620724958019,1.23883469794584,1.2348057234132481,0.9859169866005584,1.2348057234132481
2012-10-22,16.006549137944642,6.343571085068353,16.00654913794464,18.315833810721415,6.141511565368352,18.315833810721415,1.1306650067718442,0.9712846769941624,1.1306650067718444,1.1265905336444348,0.9610036769942372,1.126590533644435
2012-10-23,16.034305557083332,6.359258282962167,16.034305557083332,15.12303204409713,6.699962443483876,15.12303204409713,0.9582711257935435,1.051584120662054,0.9582711257935437,0.9541801947441799,1.0412692009749267,0.9541801947441801
2012-10-24,15.911216060321815,6.308795034098782,15.911216060321815,17.139948038640142,5.566414365441941,17.139948038640142,1.0736631621132244,0.8901569670439756,1.0736631621132244,1.0695181375560892,0.8797029293160976,1.0695181375560892
2012-10-25,15.887450058841267,6.275002612065461,15.887450058841265,16.35001208813609,5.960092092404823,16.35001208813609,1.0324163218141664,0.9539437512023644,1.0324163218141666,1.0282413683015381,0.9433733388008889,1.0282413683015381
2012-10-26,15.520243913236753,6.182228565329419,15.520243913236751,12.38284387998796,7.93719395197261,12.38284387998796,0.8295708062284413,1.2664333235227818,0.8295708062284415,0.8252727842438875,1.2556433068095816,0.8252727842438876
2012-10-31,15.520823982054042,6.167470515104891,15.520823982054038,12.164110880322365,7.731939903041485,12.164110880322365,0.81698694225799,1.2384456671601045,0.8169869422579902,0.8126647919818734,1.2275687065819718,0.8126647919818735
2012-11-01,15.33739915800055,6.029564001640251,15.337399158000547,16.47262100329929,6.093959422668016,16.47262100329929,1.0707793636947522,1.0112275082947233,1.0707793636947525,1.0663835313527115,1.0000458316024803,1.0663835313527117
2012-11-02,15.124557322189494,5.913338584986897,15.124557322189492,18.56579301601289,4.924218552676773,18.56579301601289,1.201519565065256,0.8424149681554978,1.2015195650652561,1.1970395703506962,0.8309564771711505,1.1970395703506964
2012-11-05,15.049803417394006,5.9117460510617414,15.049803417394003,16.995084977325515,5.429906307918775,16.995084977325515,1.1180745854999907,0.923971927761412,1.118074585499991,1.1135499258365495,0.9124532938625198,1.1135499258365498
2012-11-06,14.958068355137435,5.910460101620644,14.958068355137433,15.716081640158631,5.446486448710375,15.716081640158631,1.0504925636746743,0.9268212010714505,1.0504925636746745,1.0459149523833589,0.9152362785067982,1.045914952383359
2012-11-07,15.113008361844082,5.960234898652902,15.113008361844079,13.83781951361529,6.0135583258677405,13.83781951361529,0.9329349800354033,1.0095789207798953,0.9329349800354034,0.9283819802253586,0.9980341536070055,0.9283819802253588
2012-11-08,15.167117416745507,5.974292339318177,15.167117416745505,11.68380155074864,6.36091946520374,11.68380155074864,0.8041339416726957,1.0621111162416572,0.8041339416726958,0.7995762539708908,1.0505403760441632,0.7995762539708909
2012-11-09,15.123503359685897,5.955163082801372,15.123503359685895,10.487113039369355,6.85256508434402,10.487113039369355,0.7347563902488043,1.142793304321644,0.7347563902488045,0.7301632556772715,1.1311287562382035,0.7301632556772716
2012-11-12,14.671582236117905,5.892411138350991,14.671582236117903,14.790314367581313,5.981486643728973,14.790314367581313,1.0132632724600443,1.015386719882964,1.0132632724600446,1.0085064792378267,1.0035427257519802,1.0085064792378269
2012-11-13,14.652921437332772,5.8707795149616775,14.65292143733277,13.346682949096,6.627604385669006,13.346682949096,0.9279487358069334,1.1224671004643316,0.9279487358069335,0.923164219383962,1.110525391006029,0.9231642193839622
2012-11-14,14.583425448292406,5.850391905311128,14.583425448292402,9.817798511591104,7.150713582227253,9.817798511591104,0.7147144417219355,1.2098490286141623,0.7147144417219357,0.709882635479697,1.197804658381407,0.7098826354796971
2012-11-15,14.554632922263952,5.819858542643979,14.554632922263949,10.462674018369377,6.434269123766656,10.462674018369377,0.7560844165363564,1.100588043334899,0.7560844165363566,0.7512239666519683,1.0884327540978875,0.7512239666519684
2012-11-16,14.554390257441192,5.81777556556663,14.554390257441188,10.454545454545539,6.64588415389622,10.454545454545539,0.7555887821007061,1.1351111724770533,0.7555887821007062,0.7507105289297306,1.1229071952653502,0.7507105289297307
2012-11-19,14.594755590090152,5.812265929894687,14.59475559009015,14.550176518964953,6.043939302349122,14.550176518964953,1.0034644312483714,1.0387223481916394,1.0034644312483716,0.9985806373557606,1.0264590107816256,0.9985806373557609
2012-11-20,14.499134295186217,5.82595031431155,14.499134295186215,16.54530495632356,5.3936819441585016,16.54530495632356,1.128280569032522,0.9308185567876192,1.1282805690325222,1.1233426715636885,0.9185295335941663,1.1233426715636887
2012-11-21,14.498443861009095,5.815032926501258,14.498443861009092,16.968954045298034,5.63120688487615,16.968954045298034,1.1533704297785934,0.9711781821369707,1.1533704297785936,1.1484090324846492,0.9588080819075135,1.1484090324846494
2012-11-23,14.42719967015656,5.80988450139666,14.427199670156558,20.615831119273743,5.280184763599638,20.615831119273743,1.371296502082499,0.9146826938041202,1.3712965020824994,1.3662872249259732,0.9022435753116651,1.3662872249259734
2012-11-26,14.415723858825583,5.804703528735319,14.415723858825583,21.108133421168663,5.134040692262576,21.108133421168663,1.400551502553599,0.891511869351713,1.400551502553599,1.3955175922543903,0.8790103763048662,1.3955175922543903
2012-11-27,14.258133480230036,5.799536046007638,14.258133480230034,23.12700459610482,5.01665261729205,23.12700459610482,1.530478143564624,0.8729876978795351,1.5304781435646244,1.5253663299307698,0.860420326879621,1.5253663299307703
2012-11-28,14.268049566209907,5.762995308144923,14.268049566209903,24.419701689712525,5.825021913533557,24.419701689712525,1.6027768792358086,1.011241849113308,1.6027768792358088,1.5976444216511805,0.9985348876638606,1.5976444216511807
2012-11-29,13.972520215819968,5.763506990264626,13.972520215819962,21.346630851207713,5.921964454787965,21.346630851207713,1.4546186435581916,1.0270478106593077,1.4546186435581923,1.4493577503299044,1.0142937813660877,1.449357750329905
2012-11-30,13.971963590523185,5.759640494933277,13.971963590523181,20.881421550763623,6.105208730799383,20.881421550763623,1.4271577144315255,1.0577163834101402,1.4271577144315257,1.4218795706860905,1.0449124536680598,1.4218795706860907
2012-12-03,13.383079599374861,5.727597132782824,13.38307959937486,15.71147586940278,6.685870868751942,15.71147586940278,1.157285383377649,1.1586225219496455,1.1572853833776493,1.1517566062801918,1.145704004416531,1.151756606280192
2012-12-04,13.384713794816086,5.729251734996654,13.384713794816086,15.57791447904684,6.90342646554003,15.57791447904684,1.148526383961956,1.1938707021398063,1.148526383961956,1.1429760461523881,1.1809039681784026,1.1429760461523881
2012-12-05,13.385127496006943,5.714256325366804,13.385127496006941,15.88909078213334,6.519279036255843,15.88909078213334,1.1685948187264246,1.1338397392475865,1.1685948187264248,1.1630224174077965,1.120786894246979,1.1630224174077968
2012-12-06,13.347931395328901,5.713717643530133,13.3479313953289,14.997722769143396,6.639391863939759,14.997722769143396,1.1136017650766512,1.1536705044304245,1.1136017650766514,1.107991538371553,1.140564340310346,1.1079915383715533
2012-12-07,13.350222407457174,5.715029761674877,13.35022240745717,15.251758058581121,6.612603074854562,15.251758058581121,1.1299718868886308,1.1490214481754852,1.129971886888631,1.1243403297566041,1.1358662165584885,1.1243403297566044
2012-12-10,13.347488201946561,5.699352564313177,13.34748820194656,14.944307309832983,6.229756601094971,14.944307309832983,1.110151490409333,1.0888895315878113,1.1101514904093333,1.104497968423683,1.075649375420704,1.1044979684236833
2012-12-11,13.173340327060554,5.682721798882102,13.17334032706055,18.235200225812086,5.488307055189012,18.235200225812086,1.3374740036637394,0.9686290128334386,1.3374740036637396,1.3317246573390735,0.9553012275795739,1.3317246573390737
2012-12-12,13.072118740244509,5.655789765770639,13.072118740244507,16.35482128723207,5.76789979932506,16.35482128723207,1.2241089269122176,1.0197823429308328,1.2241089269122178,1.2182983654213333,1.0063525032617513,1.2182983654213335
2012-12-13,13.002411406309763,5.650615575257306,13.002411406309761,17.335745996170935,5.198466991166195,17.335745996170935,1.2945757071680324,0.9251085634701736,1.2945757071680326,1.2887196505245249,0.911633419623731,1.288719650524525
2012-12-14,12.968181711841295,5.637092498090091,12.968181711841293,18.080641626498807,4.950296736122017,18.080641626498807,1.3464812446909133,0.8852865294091115,1.3464812446909136,1.340603610919848,0.8717649803473118,1.3406036109198483
2012-12-17,12.962012406952846,5.6491913989608795,12.962012406952844,20.84842741729691,3.9609846510908264,20.84842741729691,1.5259324476389375,0.7158264329285643,1.5259324476389378,1.5200468119289043,0.702321901446361,1.5200468119289046
2012-12-18,12.992575525526709,5.662919417889429,12.992575525526707,21.618716188432806,3.643465908400989,21.618716188432806,1.5715868660117012,0.6602036973769513,1.5715868660117014,1.5656998041552082,0.6466968663328254,1.5656998041552084
2012-12-19,13.01826218853874,5.64468432125406,13.018262188538737,20.636711842470046,3.2881440154525876,20.636711842470046,1.5064174634575307,0.6013070377634763,1.5064174634575311,1.500529824627543,0.5877284527447177,1.5005298246275434
2012-12-20,12.98271845060635,5.635390067960228,12.982718450606349,22.636053274940405,3.0050806963886956,22.636053274940405,1.6368961534476798,0.5535027235285986,1.6368961534476802,1.6309786410496054,0.5398700563191077,1.6309786410496059
2012-12-21,12.692443075046706,5.565511853946399,12.692443075046702,17.97385460844192,4.226007504363416,17.97385460844192,1.3658786917218848,0.7714996917979161,1.365878691721885,1.3598117770728415,0.7576637732256571,1.359811777072842
2012-12-24,12.695414423050511,5.556325340178103,12.695414423050508,17.281124962162608,4.4571336045656995,17.281124962162608,1.3191689716508372,0.8125565604750227,1.3191689716508375,1.313089411135193,0.7986656279736436,1.3130894111351932
2012-12-26,12.676189609432912,5.558494871354853,12.676189609432909,15.630729342031312,4.542479648659303,15.630729342031312,1.2091083505759472,0.8269566454127509,1.2091083505759475,1.20300391735603,0.8130354392688784,1.2030039173560303
2012-12-27,12.655928715431028,5.544946859837715,12.655928715431026,14.618349778843488,5.187165032580721,14.618349778843488,1.1413182441847685,0.9397351590692575,1.1413182441847687,1.1351836576831325,0.9257334217350923,1.1351836576831327
2012-12-28,12.709632078232438,5.548855899270251,12.709632078232435,13.227483450755994,5.371570115617286,13.227483450755994,1.0409197184138441,0.9706851215118878,1.0409197184138443,1.0348094919136015,0.9566896723341638,1.0348094919136017
2012-12-31,12.75287760709489,5.541871236263965,12.658067715478893,16.601737592971254,4.157184560644378,14.029418347464716,1.2682003960091546,0.762635247351596,1.1004259943719599,1.2621015545751584,0.7486006776120677,1.094281472150948
2013-01-02,12.950570848719737,5.560911511991083,12.858303292904067,18.403964561879384,3.5543667537955237,15.791886876982542,1.3692751534897338,0.655819243701328,1.2045879502832624,1.3632540914098166,0.6417970477209812,1.198523682761004
2013-01-03,12.943635570297687,5.575565557579155,12.8515211294889,18.750652367229037,2.6610195598533837,16.130926496873798,1.3925437377688785,0.4988254855964695,1.227920089726187,1.3865010547950882,0.48479744028485744,1.2218340952752955
2013-01-04,12.871071542666535,5.537850691386251,12.777692448211095,17.51030385465644,3.365269246645841,14.917940975761601,1.318043078212775,0.6253104070581064,1.1520616211977637,1.3119478295577895,0.6111438312725422,1.1459218286001067
2013-01-07,12.87501847582562,5.52818823919795,12.781360348742643,16.99395758432378,3.749790977061851,14.412985680177194,1.283451971938757,0.6934836976582751,1.1172934478770566,1.2773437975822646,0.6792579053569602,1.1111405145782831
2013-01-08,12.877515555602095,5.532921304951686,12.783438960418314,16.265647818242158,3.983095924770974,13.700742957920564,1.234704273790182,0.733540907682551,1.0682560346745722,1.2285818761858491,0.7192914242646645,1.0620885807811797
2013-01-09,12.87686813715479,5.520194463336785,12.783139906246943,16.853908359025983,3.6352067476746797,14.276026042779044,1.2739782308437524,0.6743873964650954,1.1077804133489886,1.2678431986523213,0.6600763063267048,1.1016003980221087
2013-01-10,12.893894624522986,5.528598044036957,12.800695588456195,17.529688182858983,3.3149717947951407,14.93689767156754,1.3172165640163431,0.617460071701724,1.1515088217905285,1.3110742450700332,0.6031348462805428,1.1453217819772115
2013-01-11,12.869713320010614,5.532835260414901,12.775771610596562,16.586612990238336,3.8522832845340416,14.014627404482427,1.2568101260006177,0.7107964831366402,1.0904115042898233,1.2506399240128478,0.696444215814081,1.0841959321013463
2013-01-14,12.87056901738644,5.503773253609661,12.77650017419324,16.36452597434621,3.212739992522917,13.797439789893895,1.2419110144788814,0.6020080532533626,1.0754246905671028,1.2357273483156974,0.5875475552520071,1.0691954962612558
2013-01-15,12.869623237836095,5.504041838474822,12.775424745023436,16.16096203871813,3.680198785111455,13.598366622929415,1.2283794200973448,0.6840934070372005,1.0617919107627272,1.2221767989412082,0.6695903564229214,1.0555435551143089
2013-01-16,12.860581534100133,5.488197361774516,12.766611828825933,16.653219612503676,3.353962182203918,14.079764636154945,1.2620552179549762,0.6284789116632414,1.0955785716398814,1.2558321909207688,0.6138963918873025,1.0893097394990288
